date,Open,High,Low,Close,Adj Close,Volume,symbol,Dividends,Stock Splits
2025-02-06 05:00:00+00:00,3.150000095367432,3.4600000381469727,3.111999988555908,3.4100000858306885,3.4100000858306885,3775000,AMPX,,
2025-02-07 05:00:00+00:00,3.430000066757202,3.740000009536743,3.430000066757202,3.609999895095825,3.609999895095825,3826800,AMPX,,
2025-02-10 05:00:00+00:00,3.680000066757202,3.9800000190734863,3.619999885559082,3.630000114440918,3.630000114440918,4799800,AMPX,,
2025-02-11 05:00:00+00:00,3.630000114440918,3.630000114440918,3.259999990463257,3.3399999141693115,3.3399999141693115,2901200,AMPX,,
2025-02-12 05:00:00+00:00,3.25,3.369999885559082,3.220000028610229,3.3499999046325684,3.3499999046325684,1753600,AMPX,,
2025-02-13 05:00:00+00:00,3.3399999141693115,3.4200000762939453,3.240000009536743,3.4200000762939453,3.4200000762939453,1646900,AMPX,,
2025-02-14 05:00:00+00:00,3.470000028610229,3.539999961853028,3.309999942779541,3.390000104904175,3.390000104904175,1290600,AMPX,,
2025-02-18 05:00:00+00:00,3.430000066757202,3.650000095367432,3.2799999713897705,3.380000114440918,3.380000114440918,3730000,AMPX,,
2025-02-19 05:00:00+00:00,3.390000104904175,3.5799999237060547,3.3399999141693115,3.359999895095825,3.359999895095825,2939500,AMPX,,
2025-02-20 05:00:00+00:00,3.369999885559082,3.4100000858306885,3.2100000381469727,3.319999933242798,3.319999933242798,1997800,AMPX,,
2025-02-21 05:00:00+00:00,3.359999895095825,3.3989999294281006,3.0,3.0,3.0,3284000,AMPX,,
2025-02-24 05:00:00+00:00,3.0,3.009999990463257,2.7809998989105225,2.789999961853028,2.789999961853028,3192900,AMPX,,
2025-02-25 05:00:00+00:00,2.799999952316284,2.8299999237060547,2.430000066757202,2.5199999809265137,2.5199999809265137,4007900,AMPX,,
2025-02-26 05:00:00+00:00,2.740000009536743,2.8299999237060547,2.5199999809265137,2.7699999809265137,2.7699999809265137,1945000,AMPX,,
2025-02-27 05:00:00+00:00,2.7799999713897705,2.8399999141693115,2.525000095367432,2.539999961853028,2.539999961853028,2192300,AMPX,,
2025-02-28 05:00:00+00:00,2.470000028610229,2.565000057220459,2.400000095367432,2.549999952316284,2.549999952316284,1658800,AMPX,,
2025-03-03 05:00:00+00:00,2.5999999046325684,2.6480000019073486,2.299999952316284,2.3399999141693115,2.3399999141693115,2230400,AMPX,,
2025-03-04 05:00:00+00:00,2.150000095367432,2.309999942779541,1.899999976158142,2.220000028610229,2.220000028610229,3202700,AMPX,,
2025-03-05 05:00:00+00:00,2.25,2.3299999237060547,2.059999942779541,2.069999933242798,2.069999933242798,2979100,AMPX,,
2025-03-06 05:00:00+00:00,2.069999933242798,2.119999885559082,1.899999976158142,1.9900000095367432,1.9900000095367432,3998500,AMPX,,
2025-03-07 05:00:00+00:00,2.0,2.059999942779541,1.870000004768372,2.0,2.0,2225900,AMPX,,
2025-03-10 04:00:00+00:00,1.9700000286102293,2.0,1.7719999551773071,1.830000042915344,1.830000042915344,2276800,AMPX,,
2025-03-11 04:00:00+00:00,1.7999999523162842,1.870000004768372,1.7000000476837158,1.7799999713897705,1.7799999713897705,2180700,AMPX,,
2025-03-12 04:00:00+00:00,1.840000033378601,1.909999966621399,1.7999999523162842,1.8799999952316284,1.8799999952316284,1898600,AMPX,,
2025-03-13 04:00:00+00:00,1.909999966621399,1.909999966621399,1.7400000095367432,1.7899999618530271,1.7899999618530271,1600700,AMPX,,
2025-03-14 04:00:00+00:00,1.850000023841858,2.049999952316284,1.8029999732971191,2.039999961853028,2.039999961853028,2246400,AMPX,,
2025-03-17 04:00:00+00:00,2.0899999141693115,2.289999961853028,2.069999933242798,2.2300000190734863,2.2300000190734863,4039600,AMPX,,
2025-03-18 04:00:00+00:00,2.180000066757202,2.3399999141693115,2.1050000190734863,2.2300000190734863,2.2300000190734863,4080100,AMPX,,
2025-03-19 04:00:00+00:00,2.25,2.390000104904175,2.190000057220459,2.200000047683716,2.200000047683716,3927200,AMPX,,
2025-03-20 04:00:00+00:00,2.2699999809265137,2.380000114440918,2.150000095367432,2.309999942779541,2.309999942779541,7556100,AMPX,,
2025-03-21 04:00:00+00:00,2.180000066757202,3.109999895095825,2.069999933242798,3.109999895095825,3.109999895095825,11967000,AMPX,,
2025-03-24 04:00:00+00:00,3.3299999237060547,3.609999895095825,3.2249999046325684,3.299999952316284,3.299999952316284,10221700,AMPX,,
2025-03-25 04:00:00+00:00,3.240000009536743,3.319999933242798,3.0199999809265137,3.299999952316284,3.299999952316284,6379400,AMPX,,
2025-03-26 04:00:00+00:00,3.359999895095825,3.368000030517578,2.990000009536743,3.059999942779541,3.059999942779541,4116500,AMPX,,
2025-03-27 04:00:00+00:00,3.0199999809265137,3.0799999237060547,2.859999895095825,2.950000047683716,2.950000047683716,3307800,AMPX,,
2025-03-28 04:00:00+00:00,2.9200000762939453,2.9489998817443848,2.640000104904175,2.809999942779541,2.809999942779541,4331300,AMPX,,
2025-03-31 04:00:00+00:00,2.619999885559082,2.75,2.595000028610229,2.680000066757202,2.680000066757202,1804200,AMPX,,
2025-04-01 04:00:00+00:00,2.720000028610229,2.7300000190734863,2.4049999713897705,2.5799999237060547,2.5799999237060547,3633300,AMPX,,
2025-04-02 04:00:00+00:00,2.490000009536743,2.7799999713897705,2.4800000190734863,2.759999990463257,2.759999990463257,2697000,AMPX,,
2025-04-03 04:00:00+00:00,2.490000009536743,2.5799999237060547,2.4800000190734863,2.539999961853028,2.539999961853028,1963200,AMPX,,
2025-04-04 04:00:00+00:00,2.400000095367432,2.440000057220459,2.25,2.380000114440918,2.380000114440918,2884700,AMPX,,
2025-04-07 04:00:00+00:00,2.200000047683716,2.549999952316284,2.122999906539917,2.440000057220459,2.440000057220459,2872600,AMPX,,
2025-04-08 04:00:00+00:00,2.5999999046325684,2.5999999046325684,2.0999999046325684,2.119999885559082,2.119999885559082,2992400,AMPX,,
2025-04-09 04:00:00+00:00,2.0999999046325684,2.5999999046325684,2.0999999046325684,2.539999961853028,2.539999961853028,4110300,AMPX,,
2025-04-10 04:00:00+00:00,2.450000047683716,2.505000114440918,2.2850000858306885,2.3399999141693115,2.3399999141693115,2218300,AMPX,,
2025-04-11 04:00:00+00:00,2.3499999046325684,2.440000057220459,2.2799999713897705,2.430000066757202,2.430000066757202,1232900,AMPX,,
2025-04-14 04:00:00+00:00,2.5299999713897705,2.559999942779541,2.3399999141693115,2.4100000858306885,2.4100000858306885,1477900,AMPX,,
2025-04-15 04:00:00+00:00,2.4200000762939453,2.5199999809265137,2.372999906539917,2.440000057220459,2.440000057220459,1564100,AMPX,,
2025-04-16 04:00:00+00:00,2.3299999237060547,2.359999895095825,2.2049999237060547,2.25,2.25,1866800,AMPX,,
2025-04-17 04:00:00+00:00,2.240000009536743,2.259999990463257,2.140000104904175,2.140000104904175,2.140000104904175,1469400,AMPX,,
2025-04-21 04:00:00+00:00,2.069999933242798,2.1449999809265137,2.0,2.069999933242798,2.069999933242798,1779000,AMPX,,
2025-04-22 04:00:00+00:00,2.0999999046325684,2.200000047683716,2.069999933242798,2.1700000762939453,2.1700000762939453,1510100,AMPX,,
2025-04-23 04:00:00+00:00,2.380000114440918,2.549999952316284,2.309999942779541,2.3399999141693115,2.3399999141693115,2513700,AMPX,,
2025-04-24 04:00:00+00:00,2.490000009536743,2.5,2.369999885559082,2.490000009536743,2.490000009536743,2020600,AMPX,,
2025-04-25 04:00:00+00:00,2.4800000190734863,2.559999942779541,2.440999984741211,2.559999942779541,2.559999942779541,1247200,AMPX,,
2025-04-28 04:00:00+00:00,2.569999933242798,2.569999933242798,2.369999885559082,2.539999961853028,2.539999961853028,2008300,AMPX,,
2025-04-29 04:00:00+00:00,2.539999961853028,2.559999942779541,1.9700000286102293,2.220000028610229,2.220000028610229,11269300,AMPX,,
2025-04-30 04:00:00+00:00,2.119999885559082,2.2100000381469727,2.095000028610229,2.1600000858306885,2.1600000858306885,1424100,AMPX,,
2025-05-01 04:00:00+00:00,2.200000047683716,2.2980000972747803,2.1700000762939453,2.190000057220459,2.190000057220459,2012400,AMPX,,
2025-05-02 04:00:00+00:00,2.220000028610229,2.407999992370605,2.220000028610229,2.3499999046325684,2.3499999046325684,2648500,AMPX,,
2025-05-05 04:00:00+00:00,2.309999942779541,2.380000114440918,2.240000009536743,2.2799999713897705,2.2799999713897705,1698100,AMPX,,
2025-05-06 04:00:00+00:00,2.200000047683716,2.319999933242798,2.1600000858306885,2.319999933242798,2.319999933242798,1844600,AMPX,,
2025-05-07 04:00:00+00:00,2.3299999237060547,2.369999885559082,2.259999990463257,2.359999895095825,2.359999895095825,1937900,AMPX,,
2025-05-08 04:00:00+00:00,2.430000066757202,2.549999952316284,2.380000114440918,2.490000009536743,2.490000009536743,3515000,AMPX,,
2025-05-09 04:00:00+00:00,2.5899999141693115,2.5899999141693115,2.319999933242798,2.470000028610229,2.470000028610229,4210200,AMPX,,
2025-05-12 04:00:00+00:00,2.569999933242798,2.75,2.4800000190734863,2.740000009536743,2.740000009536743,5582900,AMPX,,
2025-05-13 04:00:00+00:00,2.7699999809265137,2.9200000762939453,2.7149999141693115,2.869999885559082,2.869999885559082,3690200,AMPX,,
2025-05-14 04:00:00+00:00,2.869999885559082,2.907999992370605,2.759999990463257,2.8299999237060547,2.8299999237060547,3066600,AMPX,,
2025-05-15 04:00:00+00:00,2.75,2.789999961853028,2.6700000762939453,2.7300000190734863,2.7300000190734863,2931800,AMPX,,
2025-05-16 04:00:00+00:00,2.759999990463257,2.799999952316284,2.5999999046325684,2.720000028610229,2.720000028610229,3523200,AMPX,,
2025-05-19 04:00:00+00:00,2.619999885559082,2.684999942779541,2.569999933242798,2.619999885559082,2.619999885559082,2559800,AMPX,,
2025-05-20 04:00:00+00:00,2.619999885559082,2.619999885559082,2.4800000190734863,2.549999952316284,2.549999952316284,2093700,AMPX,,
2025-05-21 04:00:00+00:00,2.5299999713897705,2.539999961853028,2.390000104904175,2.4200000762939453,2.4200000762939453,2416600,AMPX,,
2025-05-22 04:00:00+00:00,2.369999885559082,2.539999961853028,2.3399999141693115,2.5199999809265137,2.5199999809265137,1989000,AMPX,,
2025-05-23 04:00:00+00:00,2.4600000381469727,2.720000028610229,2.4200000762939453,2.7100000381469727,2.7100000381469727,4176700,AMPX,,
2025-05-27 04:00:00+00:00,2.890000104904175,3.0450000762939453,2.759999990463257,2.809999942779541,2.809999942779541,6901500,AMPX,,
2025-05-28 04:00:00+00:00,2.9600000381469727,3.0199999809265137,2.789999961853028,2.9800000190734863,2.9800000190734863,5357400,AMPX,,
2025-05-29 04:00:00+00:00,3.1700000762939453,3.1700000762939453,2.8299999237060547,2.8299999237060547,2.8299999237060547,3834800,AMPX,,
2025-05-30 04:00:00+00:00,2.799999952316284,2.845000028610229,2.6600000858306885,2.690000057220459,2.690000057220459,2537100,AMPX,,
2025-06-02 04:00:00+00:00,2.7100000381469727,2.759999990463257,2.630000114440918,2.640000104904175,2.640000104904175,1760800,AMPX,,
2025-06-03 04:00:00+00:00,2.680000066757202,2.740000009536743,2.5999999046325684,2.650000095367432,2.650000095367432,2111400,AMPX,,
2025-06-04 04:00:00+00:00,2.690000057220459,2.740000009536743,2.549999952316284,2.740000009536743,2.740000009536743,2675000,AMPX,,
2025-06-05 04:00:00+00:00,2.759999990463257,2.789999961853028,2.609999895095825,2.630000114440918,2.630000114440918,2491400,AMPX,,
2025-06-06 04:00:00+00:00,2.6600000858306885,2.9200000762939453,2.6549999713897705,2.900000095367432,2.900000095367432,3778100,AMPX,,
2025-06-09 04:00:00+00:00,2.9800000190734863,3.150000095367432,2.9800000190734863,3.150000095367432,3.150000095367432,5217700,AMPX,,
2025-06-10 04:00:00+00:00,3.1700000762939453,3.2699999809265137,3.069999933242798,3.130000114440918,3.130000114440918,4758100,AMPX,,
2025-06-11 04:00:00+00:00,3.190000057220459,3.3499999046325684,3.119999885559082,3.3399999141693115,3.3399999141693115,5769800,AMPX,,
2025-06-12 04:00:00+00:00,3.359999895095825,4.050000190734863,3.289999961853028,3.940000057220459,3.940000057220459,11693400,AMPX,,
2025-06-13 04:00:00+00:00,3.7100000381469727,3.950000047683716,3.704999923706055,3.819999933242798,3.819999933242798,5093100,AMPX,,
2025-06-16 04:00:00+00:00,3.900000095367432,4.269999980926514,3.900000095367432,4.079999923706055,4.079999923706055,5258500,AMPX,,
2025-06-17 04:00:00+00:00,4.0,4.03000020980835,3.7699999809265137,3.7799999713897705,3.7799999713897705,4899400,AMPX,,
2025-06-18 04:00:00+00:00,3.75,3.920000076293945,3.7200000286102295,3.7699999809265137,3.7699999809265137,3369544,AMPX,,
2025-06-20 04:00:00+00:00,3.809999942779541,3.8949999809265137,3.430000066757202,3.839999914169312,3.839999914169312,5726300,AMPX,,
2025-06-23 04:00:00+00:00,3.75,3.7699999809265137,3.430000066757202,3.450000047683716,3.450000047683716,4807100,AMPX,,
2025-06-24 04:00:00+00:00,3.670000076293945,3.829999923706055,3.569999933242798,3.7899999618530273,3.7899999618530273,3952500,AMPX,,
2025-06-25 04:00:00+00:00,3.859999895095825,3.930000066757202,3.640000104904175,3.7799999713897705,3.7799999713897705,3428800,AMPX,,
2025-06-26 04:00:00+00:00,3.7799999713897705,4.300000190734863,3.759999990463257,4.269999980926514,4.269999980926514,9687200,AMPX,,
2025-06-27 04:00:00+00:00,4.329999923706055,4.349999904632568,4.0,4.070000171661377,4.070000171661377,15846000,AMPX,,
2025-06-30 04:00:00+00:00,4.190000057220459,4.340000152587891,4.050000190734863,4.210000038146973,4.210000038146973,4359500,AMPX,,
2025-07-01 04:00:00+00:00,4.210000038146973,4.230000019073486,3.799999952316284,3.910000085830689,3.910000085830689,5708500,AMPX,,
2025-07-02 04:00:00+00:00,3.9600000381469727,4.389999866485596,3.920000076293945,4.380000114440918,4.380000114440918,6379100,AMPX,,
2025-07-03 04:00:00+00:00,4.489999771118164,4.829999923706055,4.369999885559082,4.679999828338623,4.679999828338623,5671500,AMPX,,
2025-07-07 04:00:00+00:00,4.730000019073486,4.980000019073486,4.489999771118164,4.940000057220459,4.940000057220459,9543800,AMPX,,
2025-07-08 04:00:00+00:00,5.389999866485596,5.599999904632568,4.960000038146973,5.53000020980835,5.53000020980835,15988400,AMPX,,
2025-07-09 04:00:00+00:00,5.599999904632568,6.09499979019165,5.389999866485596,5.960000038146973,5.960000038146973,16008900,AMPX,,
2025-07-10 04:00:00+00:00,6.53000020980835,6.960000038146973,6.309999942779541,6.5,6.5,17316800,AMPX,,
2025-07-11 04:00:00+00:00,6.301000118255615,6.5,5.880000114440918,6.440000057220459,6.440000057220459,10439800,AMPX,,
2025-07-14 04:00:00+00:00,6.420000076293945,6.75,6.230000019073486,6.730000019073486,6.730000019073486,7993700,AMPX,,
2025-07-15 04:00:00+00:00,7.360000133514404,7.769999980926514,7.289999961853027,7.489999771118164,7.489999771118164,16836800,AMPX,,
2025-07-16 04:00:00+00:00,7.449999809265137,7.800000190734863,7.21999979019165,7.449999809265137,7.449999809265137,12058900,AMPX,,
2025-07-17 04:00:00+00:00,7.420000076293945,8.119999885559082,7.210000038146973,8.0600004196167,8.0600004196167,14439500,AMPX,,
2025-07-18 04:00:00+00:00,8.449999809265137,8.994999885559082,8.010000228881836,8.65999984741211,8.65999984741211,19908200,AMPX,,
2025-07-21 04:00:00+00:00,8.989999771118164,9.085000038146973,8.359999656677246,8.380000114440918,8.380000114440918,12411200,AMPX,,
2025-07-22 04:00:00+00:00,8.199999809265137,8.470000267028809,7.659999847412109,8.1899995803833,8.1899995803833,12008300,AMPX,,
2025-07-23 04:00:00+00:00,8.470000267028809,8.562000274658203,7.809999942779541,8.029999732971191,8.029999732971191,7979700,AMPX,,
2025-07-24 04:00:00+00:00,8.0649995803833,8.380000114440918,7.744999885559082,8.289999961853027,8.289999961853027,6972800,AMPX,,
2025-07-25 04:00:00+00:00,8.279999732971191,8.345000267028809,7.860000133514404,8.199999809265137,8.199999809265137,6062600,AMPX,,
2025-07-28 04:00:00+00:00,8.199999809265137,8.645000457763672,7.989999771118164,8.289999961853027,8.289999961853027,7272300,AMPX,,
2025-07-29 04:00:00+00:00,8.149999618530273,8.149999618530273,7.079999923706055,7.139999866485596,7.139999866485596,10105000,AMPX,,
2025-07-30 04:00:00+00:00,7.170000076293945,7.349999904632568,6.864999771118164,7.010000228881836,7.010000228881836,6129200,AMPX,,
2025-07-31 04:00:00+00:00,7.099999904632568,7.329999923706055,6.829999923706055,6.929999828338623,6.929999828338623,6322500,AMPX,,
2025-08-01 04:00:00+00:00,6.449999809265137,6.574999809265137,6.070000171661377,6.360000133514404,6.360000133514404,7083700,AMPX,,
2025-08-04 04:00:00+00:00,6.860000133514404,7.788000106811523,6.760000228881836,7.539999961853027,7.539999961853027,10053600,AMPX,,
2025-08-05 04:00:00+00:00,7.809999942779541,8.489999771118164,7.679999828338623,8.319999694824219,8.319999694824219,11103500,AMPX,,
2025-08-06 04:00:00+00:00,8.319999694824219,8.359999656677246,7.800000190734863,7.900000095367432,7.900000095367432,8061300,AMPX,,
2025-08-07 04:00:00+00:00,8.0,8.050000190734863,7.429999828338623,7.71999979019165,7.71999979019165,6779900,AMPX,,
2025-08-08 04:00:00+00:00,8.600000381469727,9.65999984741211,7.635000228881836,8.0600004196167,8.0600004196167,21605600,AMPX,,
2025-08-11 04:00:00+00:00,8.149999618530273,8.510000228881836,7.630000114440918,7.690000057220459,7.690000057220459,10534300,AMPX,,
2025-08-12 04:00:00+00:00,7.789999961853027,8.15999984741211,7.550000190734863,7.760000228881836,7.760000228881836,8753300,AMPX,,
2025-08-13 04:00:00+00:00,7.929999828338623,8.069999694824219,7.050000190734863,7.670000076293945,7.670000076293945,12903800,AMPX,,
2025-08-14 04:00:00+00:00,7.480000019073486,7.75,7.210000038146973,7.440000057220459,7.440000057220459,5342900,AMPX,,
2025-08-15 04:00:00+00:00,7.429999828338623,7.429999828338623,6.940000057220459,7.110000133514404,7.110000133514404,4894000,AMPX,,
2025-08-18 04:00:00+00:00,7.039999961853027,7.309999942779541,6.855000019073486,7.210000038146973,7.210000038146973,4068400,AMPX,,
2025-08-19 04:00:00+00:00,7.190000057220459,7.204999923706055,6.679999828338623,6.739999771118164,6.739999771118164,4556400,AMPX,,
2025-08-20 04:00:00+00:00,6.619999885559082,6.827000141143799,6.36299991607666,6.739999771118164,6.739999771118164,4926300,AMPX,,
2025-08-21 04:00:00+00:00,6.619999885559082,6.949999809265137,6.551000118255615,6.789999961853027,6.789999961853027,3525900,AMPX,,
2025-08-22 04:00:00+00:00,6.710000038146973,7.309999942779541,6.699999809265137,7.170000076293945,7.170000076293945,5974600,AMPX,,
2025-08-25 04:00:00+00:00,7.159999847412109,7.744999885559082,6.960000038146973,7.679999828338623,7.679999828338623,6295000,AMPX,,
2025-08-26 04:00:00+00:00,7.579999923706055,7.860000133514404,7.427000045776367,7.809999942779541,7.809999942779541,7174200,AMPX,,
2025-08-27 04:00:00+00:00,7.829999923706055,7.849999904632568,7.289999961853027,7.300000190734863,7.300000190734863,4917300,AMPX,,
2025-08-28 04:00:00+00:00,7.340000152587891,7.505000114440918,7.019999980926514,7.380000114440918,7.380000114440918,4385600,AMPX,,
2025-08-29 04:00:00+00:00,7.360000133514404,7.360000133514404,6.781000137329102,7.090000152587891,7.090000152587891,4671300,AMPX,,
2025-09-02 04:00:00+00:00,6.840000152587891,7.420000076293945,6.659999847412109,7.320000171661377,7.320000171661377,4571400,AMPX,,
2025-09-03 04:00:00+00:00,7.449999809265137,7.519999980926514,7.074999809265137,7.090000152587891,7.090000152587891,3846500,AMPX,,
2025-09-04 04:00:00+00:00,7.019999980926514,7.130000114440918,6.831999778747559,6.929999828338623,6.929999828338623,5277800,AMPX,,
2025-09-05 04:00:00+00:00,7.019999980926514,7.320000171661377,6.675000190734863,7.110000133514404,7.110000133514404,4213400,AMPX,,
2025-09-08 04:00:00+00:00,7.179999828338623,7.940000057220459,7.179999828338623,7.690000057220459,7.690000057220459,10369100,AMPX,,
2025-09-09 04:00:00+00:00,7.699999809265137,7.855000019073486,7.309999942779541,7.820000171661377,7.820000171661377,7795100,AMPX,,
2025-09-10 04:00:00+00:00,8.010000228881836,8.180000305175781,7.369999885559082,7.369999885559082,7.369999885559082,9290500,AMPX,,
2025-09-11 04:00:00+00:00,7.679999828338623,8.470000267028809,7.409999847412109,8.140000343322754,8.140000343322754,13850400,AMPX,,
2025-09-12 04:00:00+00:00,8.119999885559082,8.34000015258789,7.960000038146973,8.130000114440918,8.130000114440918,6038700,AMPX,,
2025-09-15 04:00:00+00:00,8.399999618530273,8.760000228881836,8.170000076293945,8.369999885559082,8.369999885559082,8758200,AMPX,,
2025-09-16 04:00:00+00:00,8.399999618530273,9.239999771118164,8.079999923706055,9.140000343322754,9.140000343322754,11617900,AMPX,,
2025-09-17 04:00:00+00:00,9.149999618530272,10.43000030517578,8.90999984741211,10.390000343322754,10.390000343322754,16395400,AMPX,,
2025-09-18 04:00:00+00:00,10.510000228881836,11.539999961853027,10.510000228881836,11.470000267028809,11.470000267028809,14228800,AMPX,,
2025-09-19 04:00:00+00:00,11.520000457763672,12.100000381469728,11.399999618530272,11.770000457763672,11.770000457763672,17188700,AMPX,,
2025-09-22 04:00:00+00:00,11.524999618530272,12.06999969482422,11.149999618530272,12.0600004196167,12.0600004196167,8371000,AMPX,,
2025-09-23 04:00:00+00:00,12.18000030517578,12.28499984741211,11.399999618530272,11.6899995803833,11.6899995803833,10230000,AMPX,,
2025-09-24 04:00:00+00:00,11.899999618530272,12.0,10.850000381469728,11.09000015258789,11.09000015258789,9070300,AMPX,,
2025-09-25 04:00:00+00:00,10.399999618530272,11.140000343322754,10.0600004196167,11.06999969482422,11.06999969482422,8234400,AMPX,,
2025-09-26 04:00:00+00:00,11.020000457763672,11.6899995803833,10.734999656677246,10.93000030517578,10.93000030517578,5794600,AMPX,,
2025-09-29 04:00:00+00:00,11.079999923706056,11.420000076293944,10.420000076293944,10.670000076293944,10.670000076293944,6701100,AMPX,,
2025-09-30 04:00:00+00:00,10.59000015258789,10.770000457763672,10.050000190734863,10.520000457763672,10.520000457763672,7813800,AMPX,,
2025-10-01 04:00:00+00:00,10.479999542236328,12.199999809265137,10.359999656677246,12.039999961853027,12.039999961853027,10435400,AMPX,,
2025-10-02 04:00:00+00:00,12.15999984741211,13.204999923706056,11.960000038146973,12.489999771118164,12.489999771118164,11551500,AMPX,,
2025-10-03 04:00:00+00:00,12.75,12.850000381469728,12.210000038146973,12.739999771118164,12.739999771118164,7614200,AMPX,,
2025-10-06 04:00:00+00:00,13.229999542236328,13.90999984741211,12.8149995803833,13.4399995803833,13.4399995803833,13600200,AMPX,,
2025-10-07 04:00:00+00:00,13.59000015258789,14.06999969482422,12.649999618530272,12.670000076293944,12.670000076293944,10366400,AMPX,,
2025-10-08 04:00:00+00:00,12.84000015258789,13.300000190734863,12.390000343322754,12.420000076293944,12.420000076293944,7742400,AMPX,,
2025-10-09 04:00:00+00:00,12.800000190734863,13.369999885559082,12.390000343322754,12.8100004196167,12.8100004196167,6544800,AMPX,,
2025-10-10 04:00:00+00:00,12.649999618530272,13.460000038146973,11.81999969482422,11.93000030517578,11.93000030517578,11914700,AMPX,,
2025-10-13 04:00:00+00:00,12.550000190734863,13.904999732971191,12.520000457763672,12.899999618530272,12.899999618530272,11295500,AMPX,,
2025-10-14 04:00:00+00:00,12.399999618530272,13.520000457763672,11.770000457763672,13.25,13.25,9867700,AMPX,,
2025-10-15 04:00:00+00:00,14.0,16.030000686645508,13.906000137329102,14.609999656677246,14.609999656677246,19829600,AMPX,,
2025-10-16 04:00:00+00:00,15.760000228881836,15.760000228881836,12.710000038146973,12.779999732971191,12.779999732971191,15016500,AMPX,,
2025-10-17 04:00:00+00:00,12.550000190734863,12.55799961090088,11.574999809265137,11.84000015258789,11.84000015258789,10395500,AMPX,,
2025-10-20 04:00:00+00:00,12.359999656677246,13.539999961853027,11.890000343322754,13.529999732971191,13.529999732971191,9599700,AMPX,,
2025-10-21 04:00:00+00:00,13.15999984741211,13.300000190734863,12.050000190734863,12.210000038146973,12.210000038146973,9201400,AMPX,,
