date,symbol,open,high,low,close,volume
2026-02-06,ASTN,19.709999084472656,19.709999084472656,15.0,16.469999313354492,10200
2026-02-09,ASTN,16.350000381469727,16.81999969482422,14.460000038146973,16.270000457763672,16100
2026-02-10,ASTN,17.510000228881836,18.170000076293945,16.520000457763672,18.1200008392334,48900
2026-02-11,ASTN,16.579999923706055,19.030000686645508,15.710000038146973,17.799999237060547,93600
2026-02-12,ASTN,21.540000915527344,24.010000228881836,21.010000228881836,21.010000228881836,192800
2026-02-13,ASTN,23.06999969482422,24.299999237060547,21.81999969482422,23.030000686645508,75600
2026-02-17,ASTN,24.5,25.059999465942383,21.81999969482422,22.770000457763672,124900
2026-02-18,ASTN,22.75,23.030000686645508,20.399999618530273,22.260000228881836,78300
2026-02-19,ASTN,22.56999969482422,23.229999542236328,20.90999984741211,20.940000534057617,44600
2026-02-20,ASTN,21.75,24.18000030517578,20.90999984741211,23.90999984741211,86100
2026-02-23,ASTN,25.020000457763672,25.020000457763672,19.8700008392334,21.719999313354492,223700
2026-02-24,ASTN,22.989999771118164,23.200000762939453,20.610000610351562,20.670000076293945,67400
2026-02-25,ASTN,19.649999618530273,22.329999923706055,19.649999618530273,22.329999923706055,69800
2026-02-26,ASTN,22.610000610351562,22.610000610351562,19.40999984741211,20.479999542236328,99500
2026-02-27,ASTN,22.079999923706055,24.56999969482422,21.639999389648438,23.579999923706055,44800
2026-03-02,ASTN,24.0,24.0,19.0,19.0,377900
2026-03-03,ASTN,18.440000534057617,20.100000381469727,14.380000114440918,16.459999084472656,658400
2026-03-04,ASTN,15.380000114440918,15.380000114440918,11.520000457763672,12.0600004196167,938300
2026-03-05,ASTN,12.550000190734863,15.260000228881836,12.4399995803833,14.59000015258789,602300
2026-03-06,ASTN,15.479999542236328,16.0,12.619999885559082,15.960000038146973,726300
2026-03-09,ASTN,16.459999084472656,17.0,15.15999984741211,15.850000381469727,390800
2026-03-10,ASTN,15.710000038146973,16.670000076293945,14.920000076293945,16.559999465942383,140000
2026-03-11,ASTN,16.920000076293945,17.3799991607666,14.5,16.309999465942383,219800
2026-03-12,ASTN,16.950000762939453,17.899999618530273,15.640000343322754,16.979999542236328,239200
2026-03-13,ASTN,15.9399995803833,17.309999465942383,14.75,17.079999923706055,220500
2026-03-16,ASTN,16.329999923706055,17.469999313354492,15.529999732971191,15.979999542236328,200400
2026-03-17,ASTN,15.630000114440918,15.640000343322754,13.079999923706055,13.5600004196167,879800
2026-03-18,ASTN,13.770000457763672,15.010000228881836,13.470000267028809,14.960000038146973,930700
2026-03-19,ASTN,15.539999961853027,16.360000610351562,13.5,13.899999618530273,769600
2026-03-20,ASTN,13.65999984741211,16.125,13.130000114440918,15.050000190734863,1008564
